,법정동코드,법정동명,2012~2013,2013~2014,2014~2015,2015~2016,2016~2017,2017~2018
0,1168010300,서울특별시 강남구 개포동,-8.465811812366654,-17.517129262555283,36.61769297921992,18.745135331076806,-3.4249286637766465,14.23536447266296
1,1168010800,서울특별시 강남구 논현동,-31.187786991149906,1.4713865632949656,16.893633748898708,1.9483640183118969,11.137941424464872,7.606853257319643
2,1168010600,서울특별시 강남구 대치동,-28.697278567686553,37.92802866736702,-1.9690291589907374,12.931323662332849,20.574933628225203,2.405268671254132
3,1168011800,서울특별시 강남구 도곡동,5.858752100405083,14.68581624111329,8.257445047743227,16.458596125266485,15.64800765395741,-2.351666508024363
4,1168010500,서울특별시 강남구 삼성동,-16.94731007869688,12.081274331934178,19.49963845268962,-6.6361075424053455,55.14478114102199,-2.8554620034542313
5,1168011100,서울특별시 강남구 세곡동,,,,,,
6,1168011500,서울특별시 강남구 수서동,,,5.232405017877309,,,
7,1168010700,서울특별시 강남구 신사동,-20.007824004558763,3.3928359103997683,2.489,5.928002029486091,6.964566241927038,9.708496662234683
8,1168011000,서울특별시 강남구 압구정동,,26.795802592022167,,,,
9,1168010100,서울특별시 강남구 역삼동,18.321551979313487,-5.2027339694275545,16.972110137405124,9.603665842553465,0.2391158047867955,24.324981406864616
10,1168011300,서울특별시 강남구 율현동,,,,,,
11,1168011400,서울특별시 강남구 일원동,37.754802404804856,1.910026208715701,4.61574711273304,-30.52884258765997,195.42629133250455,
12,1168011200,서울특별시 강남구 자곡동,,,,,,
13,1168010400,서울특별시 강남구 청담동,-28.541583166922678,26.587875568368784,-5.236704275557635,17.289550571059596,0.6184979335898532,8.623827436530043
14,1174011000,서울특별시 강동구 강일동,,,,,,
15,1174010200,서울특별시 강동구 고덕동,9.563071280908224,8.701008177129806,-16.952506506308477,77.08151291204499,-8.729813493524604,
16,1174010500,서울특별시 강동구 길동,-1.8692618929954357,24.393022578499707,-8.043537251159004,18.029541092121892,-4.35358839762865,38.365088209629214
17,1174010600,서울특별시 강동구 둔촌동,,7.393339988112679,-15.60373459747378,37.73583646039832,7.688801908424749,39.77903216783936
18,1174010100,서울특별시 강동구 명일동,37.31257646082036,-26.842421756286125,6.7646968235303175,17.439423978190547,39.23809929041304,-13.640910207862088
19,1174010300,서울특별시 강동구 상일동,26.275042522713154,114.57601617213135,-32.27986089090125,-3.6117949104856417,-7.740318841816346,
20,1174010800,서울특별시 강동구 성내동,-10.864628991580776,18.626737828536225,-3.6447235897356514,9.364057169479553,2.5223156031464855,20.995488090358826
21,1174010700,서울특별시 강동구 암사동,26.78538500913861,-1.6957267522950938,0.6672278803875038,28.317896188255034,-21.398688043475023,4.860635212294789
22,1174010900,서울특별시 강동구 천호동,0.05443867007050814,-15.557381424909625,10.941947203474804,8.397207271469641,21.05264338615054,-4.347833249149219
23,1130510100,서울특별시 강북구 미아동,-3.480827310965008,6.407245999271744,7.318762242938448,-1.0096396824456575,9.69584263359553,20.49389959400266
24,1130510200,서울특별시 강북구 번동,-21.605088081533527,-9.867161380046639,1.1951590476990164,22.069809545224924,-21.7749145714251,89.83655241935485
25,1130510300,서울특별시 강북구 수유동,10.54936291225426,-4.507769665496495,-2.714640936074561,17.55715468143978,4.613019257769942,12.5268903257393
26,1130510400,서울특별시 강북구 우이동,-35.83448448676961,75.02289362893556,7.344176813599114,-20.239354318658073,63.803063541418894,17.431197732078136
27,1150010400,서울특별시 강서구 가양동,44.67646508852265,-19.06177193701848,26.9617832975682,-16.092641048841987,10.890278278329815,21.626938354253024
28,1150011000,서울특별시 강서구 개화동,,,,68.14573161015042,,
29,1150010800,서울특별시 강서구 공항동,,58.354245310369315,-14.082736342242345,22.814976305570696,-15.603210938780972,14.094401137755458
30,1150011100,서울특별시 강서구 과해동,,,,,,
31,1150010600,서울특별시 강서구 내발산동,-2.5697320785437188,3.8360732065901333,6.345178400164298,-29.58868058200873,58.92595988935501,-17.066043534086692
32,1150010200,서울특별시 강서구 등촌동,-22.193362861151765,-11.593057157238857,19.692280187118662,4.189683617759874,9.204055524945915,50.66545663462277
33,1150010500,서울특별시 강서구 마곡동,,,,,,
34,1150010900,서울특별시 강서구 방화동,-33.78205935227558,46.005825807633414,-16.114951535540193,7.947890709220164,14.293434794199808,41.35701699341434
35,1150010100,서울특별시 강서구 염창동,-9.967597520231854,-12.006028466929447,34.01543565984564,-7.163291942255876,39.97152445289784,-24.340612462050586
36,1150011200,서울특별시 강서구 오곡동,,,,,,
37,1150011300,서울특별시 강서구 오쇠동,,,,,,
38,1150010700,서울특별시 강서구 외발산동,,,,,323.3217998824158,
39,1150010300,서울특별시 강서구 화곡동,-4.674531926406492,-1.6499605043387975,11.18490056401334,-3.203508147323216,20.34237375552409,8.731910420359316
40,1162010300,서울특별시 관악구 남현동,403.893740919044,-75.35147802095193,15.647333703194082,0.5588076234699202,48.1542894599188,
41,1162010100,서울특별시 관악구 봉천동,-4.183209122805473,5.065078218890417,0.0833002034904971,14.654772659604903,13.706137566137565,-0.19366732959648142
42,1162010200,서울특별시 관악구 신림동,-7.941339902780252,-8.729283448816142,20.77295,17.07861735595595,3.7137972630227543,26.635704938098325
43,1121510400,서울특별시 광진구 광장동,72.08517950133579,29.270475242107196,-2.4438644164759724,18.785579616955545,-10.71542574732285,20.43289265589553
44,1121510300,서울특별시 광진구 구의동,-31.782568116364796,17.459767010174737,11.275679824371316,7.599042772616952,-9.046409121941203,26.53670570624967
45,1121510900,서울특별시 광진구 군자동,14.718613931972838,-1.0899239389642594,-2.5339681855039538,-1.2006331920869338,55.66824615518513,-7.449227416304917
46,1121510200,서울특별시 광진구 능동,-10.871579965346335,,,31.12321588367981,105.80750822592181,-19.623283527097833
47,1121510500,서울특별시 광진구 자양동,-0.7747766312171115,17.46432117825277,6.258071924164289,11.146615577938293,17.845069277134435,19.325641487775517
48,1121510100,서울특별시 광진구 중곡동,1.2696271476541705,16.04445491629522,12.822036688522779,-4.16554302608943,7.140707538157114,2.668096541596561
49,1121510700,서울특별시 광진구 화양동,-17.28598780465834,31.043355751609592,-22.497769322652275,29.854817310401234,-1.24791207636264,24.167238084233283
50,1153010300,서울특별시 구로구 가리봉동,,164.88072097818798,-24.934660178570535,47.47040261756117,-6.944911893641712,-44.610853937269866
51,1153010700,서울특별시 구로구 개봉동,8.914006349839829,12.20571787521891,2.621337506524082,13.683791379626667,14.380672764269008,-8.382172488398002
52,1153010600,서울특별시 구로구 고척동,-25.184493435907758,76.27228566261276,-12.795046976396241,-12.255156128733962,13.706612480098762,-3.7949098188349653
53,1153010200,서울특별시 구로구 구로동,-4.338457682219904,-4.518958030467333,-11.09052375426102,27.785715241964155,2.601262129847756,8.946543337793042
54,1153010900,서울특별시 구로구 궁동,,52.31690701344953,22.008065038649445,-13.831973867695657,,
55,1153010100,서울특별시 구로구 신도림동,146.79863714237868,198.3867214531555,-62.987516453529985,18.756654562181744,-12.78396113019187,2.37255086862222
56,1153010800,서울특별시 구로구 오류동,-37.51420027543441,-33.734934968790476,-1.13074,98.2774828091158,-16.78176827990525,-31.566829061613515
57,1153011000,서울특별시 구로구 온수동,1.3760881336005508,-0.17663682276158074,-7.687422515010818,76.68522620916818,-34.791628791836516,17.414903728027152
58,1153011100,서울특별시 구로구 천왕동,,,,,,
59,1153011200,서울특별시 구로구 항동,,,,,,55.31325440225888
60,1154510100,서울특별시 금천구 가산동,-15.977614879130785,-16.34291939376739,-2.55280964040453,5.181185069635413,11.364955881640146,11.536662911171703
61,1154510200,서울특별시 금천구 독산동,0.34321402881711965,8.308297257781962,10.304986047762979,6.593900231505757,7.623452754532775,7.8828055558450565
62,1154510300,서울특별시 금천구 시흥동,-15.247517664758664,4.819727609282193,25.406254258293423,-12.019173720545902,9.744560173462617,18.118111425126482
63,1135010300,서울특별시 노원구 공릉동,27.996979186257594,-16.222271795453057,17.836063761713646,-9.153023112629453,3.5673561205558006,0.8025755722885665
64,1135010500,서울특별시 노원구 상계동,18.89251560394384,-4.715436333290718,-5.674892293667015,10.222224820317363,16.878508975233384,2.142268325036944
65,1135010200,서울특별시 노원구 월계동,-18.937902288298833,54.26202893214325,-24.996142926688577,8.70056591299434,13.740322992059461,-7.635882986411701
66,1135010600,서울특별시 노원구 중계동,190.8004160809307,-68.13821744789733,1.0964784965287857,27.518329317343124,-22.430434677178738,226.93877828401338
67,1135010400,서울특별시 노원구 하계동,29.61140154369596,36.708638667510264,-18.723080707107375,44.71075076854091,13.774434834570618,-51.573522463235115
68,1132010800,서울특별시 도봉구 도봉동,-19.689349315643504,14.54034117505232,23.063238136597256,-5.828952292969718,0.7914886183752586,18.24370726100255
69,1132010600,서울특별시 도봉구 방학동,2.5363037829065624,-12.73802864758217,3.263677539392893,-4.508043001840249,26.769802095459838,8.442828457363525
70,1132010500,서울특별시 도봉구 쌍문동,-37.36010984214126,23.988324396242913,-12.22925208385184,-3.793802657709467,8.076960705330414,30.68621338100974
71,1132010700,서울특별시 도봉구 창동,6.126253603600825,1.9548611175991482,-2.202368128137782,35.5879632579444,-4.965096650703596,-18.94875948228164
72,1123010500,서울특별시 동대문구 답십리동,0.7759312055409348,0.9184831252319964,-6.821725744722933,4.175371813640765,78.80910816139965,-29.641787403226687
73,1123010100,서울특별시 동대문구 신설동,,-28.81753447659323,2.120179932443427,10.422705146106399,5.164933726820529,47.49291181343281
74,1123010200,서울특별시 동대문구 용두동,-1.4468320915971051,13.585282528938794,23.58822703831518,25.515604101529885,-15.410244492674545,5.317257349419768
75,1123011000,서울특별시 동대문구 이문동,45.32132568647944,5.5786420686737985,-30.62488783699396,-3.636356983470772,33.03674686234088,24.096792519842456
76,1123010600,서울특별시 동대문구 장안동,-4.505866493895173,13.529248652988601,0.40548558162700593,29.8282219818409,-6.011048336287683,13.071741980074847
77,1123010400,서울특별시 동대문구 전농동,24.607242661477077,-28.231570138614018,14.035991407222767,19.877983675578662,-11.09644894282647,-2.727337950182918
78,1123010300,서울특별시 동대문구 제기동,-12.777784280678434,-4.256457939193458,24.11403186539976,-11.111114370370283,10.820898108208981,13.005593159925425
79,1123010700,서울특별시 동대문구 청량리동,173.66258379411371,-48.939693322664404,-21.18276688857286,12.019281057145845,-6.026466663643581,-1.3357306301784153
80,1123010800,서울특별시 동대문구 회기동,-23.501525254959816,0.12289759320684482,13.678911055762356,18.642606549227438,-6.618615032763817,-31.191008891754798
81,1123010900,서울특별시 동대문구 휘경동,7.066462974870332,27.13770175314346,-1.0989102765398775,-29.91107996047998,-0.9097590361445783,3.3851582286561235
82,1159010100,서울특별시 동작구 노량진동,11.253522605485857,-9.291262559253514,4.615242520235485,1.1807726495726496,-2.6773479748998628,36.62518988296665
83,1159010800,서울특별시 동작구 대방동,59.13986163714282,-38.990214238599094,35.89660803428429,-17.858393824248633,18.240188719423813,1.7959247518402082
84,1159010600,서울특별시 동작구 동작동,,,,,,50.93139830242971
85,1159010400,서울특별시 동작구 본동,,,179.8048997453821,36.14575096218482,-18.06659849194346,3.9145559359000446
86,1159010700,서울특별시 동작구 사당동,-10.479706716457537,-3.6056008628631124,3.303848692505453,31.14449589854344,11.294873601233954,0.4918969431761584
87,1159010300,서울특별시 동작구 상도1동,4.469621849321713,3.7322181468439233,-5.930122759250112,28.01535958131744,1.5721518127144847,33.64212191866514
88,1159010200,서울특별시 동작구 상도동,39.659209710739,-6.178362164909366,9.476974088278407,7.511548763938264,18.291424305974505,-15.656860638628107
89,1159010900,서울특별시 동작구 신대방동,-8.2739175537445,10.572161641184547,-3.2670929578785204,7.214546538334883,-16.095789717702644,31.60111094538962
90,1159010500,서울특별시 동작구 흑석동,11.256661838564808,-3.559248588332422,-7.4335223304431235,40.15687506900974,-11.543098215430982,64.56965767381978
91,1144010200,서울특별시 마포구 공덕동,-33.953865422077634,-4.1712423074048655,5.774441277890312,22.381814508405554,16.21252100316047,35.852046727523636
92,1144011300,서울특별시 마포구 구수동,,,,51.04059585396761,-28.742725727427256,38.69412123491299
93,1144011000,서울특별시 마포구 노고산동,16.511075104600295,18.081189409594607,31.232951625133545,-3.932128925828126,-9.827163438247636,76.74654262089669
94,1144011800,서울특별시 마포구 당인동,,,,,,
95,1144010800,서울특별시 마포구 대흥동,4.221059706705619,-25.433374293715037,-2.26738083170365,38.538852358795225,-3.971365849712552,88.01049974486511
96,1144010400,서울특별시 마포구 도화동,90.05542341486472,-25.580718843394013,10.200864237786085,10.567810678732355,-20.11221827209701,-22.489672995545323
97,1144012100,서울특별시 마포구 동교동,0.35459904925802893,29.513292168297983,31.006037368737303,19.313840905268723,-12.958188261740274,3.8708710682317067
98,1144010700,서울특별시 마포구 마포동,,,,,,
99,1144012300,서울특별시 마포구 망원동,-0.714804934902006,-3.5617452622300574,15.284497239579627,21.659045418896223,29.044518603908323,-20.507035425353635
100,1144011500,서울특별시 마포구 상수동,-21.09325790782755,89.55359595145012,-32.50450565989806,31.275675428780232,10.257389832725835,32.79432230213103
101,1144012700,서울특별시 마포구 상암동,-20.973191791254607,70.64539098668436,-41.919266746706306,311.6604684965513,-69.958089327967,53.86109626645034
102,1144012000,서울특별시 마포구 서교동,7.815561317896351,-25.299245109896983,26.435027512577623,6.619756021655812,16.953745479503027,-1.34079813829563
103,1144012500,서울특별시 마포구 성산동,-15.758944039286126,-8.041878334755692,51.57363032710701,2.8919164274655755,28.76151807233501,-32.09287950996535
104,1144010300,서울특별시 마포구 신공덕동,,-25.012083272591674,71.0882456941362,94.8493750389318,,
105,1144011100,서울특별시 마포구 신수동,-2.975812992448264,17.346295892226504,71.0636540714579,-34.677137674128744,150.56240699222485,-62.818829518291885
106,1144011700,서울특별시 마포구 신정동,,,,,,
107,1144010100,서울특별시 마포구 아현동,,14.314999999349206,-19.011929992674265,23.71765943058947,1.7005227272727272,25.124613867408833
108,1144012400,서울특별시 마포구 연남동,27.419372595214373,9.599951232003901,18.723072526668805,12.050036105011634,1.7417283950617284,46.80325070662259
109,1144010900,서울특별시 마포구 염리동,-0.049412601461165565,0.8253487120779907,-7.748719649166166,-3.914211303092467,74.216328177208,29.554174140127696
110,1144010500,서울특별시 마포구 용강동,,,,52.960468682020874,-23.96391438897798,24.715782524827517
111,1144012600,서울특별시 마포구 중동,,,,-15.115610818704003,10.904536833605913,
112,1144011400,서울특별시 마포구 창전동,67.22066087627068,-24.66300740829207,65.59871107692531,-48.587669132683835,-0.7634196946321221,-29.60971514346216
113,1144010600,서울특별시 마포구 토정동,,,,,,
114,1144011600,서울특별시 마포구 하중동,,,,,,
115,1144012200,서울특별시 마포구 합정동,7.703606589753005,11.606298671159168,39.34572173048818,-31.513099067599835,63.71458326127975,-11.394337864387603
116,1144011200,서울특별시 마포구 현석동,,,,,,
117,1141012000,서울특별시 서대문구 남가좌동,1.5384702863912862,5.1292,20.301876167610903,1.6031956379415588,59.98443579766537,38.284755326393615
118,1141010500,서울특별시 서대문구 냉천동,,,-30.47066789964695,8.232432563909226,48.901693574484916,
119,1141011300,서울특별시 서대문구 대신동,-2.5281481828606185,26.317318032323644,3.941849409980923,,,
120,1141011200,서울특별시 서대문구 대현동,-33.157272301029906,14.087693910840596,46.02634258594341,-18.1815067452391,36.21401900527234,-0.3300966541645079
121,1141010400,서울특별시 서대문구 미근동,-73.76405014313207,82.76150918761049,,,,
122,1141011500,서울특별시 서대문구 봉원동,,,,,,
123,1141011900,서울특별시 서대문구 북가좌동,-2.236747704900985,52.65418882445303,-32.922541056059224,-12.039727038380418,20.928124104051506,
124,1141011000,서울특별시 서대문구 북아현동,-66.44564983154365,119.89382226782269,-0.10630736029468771,-16.4242809396428,1.578082586070768,240.07498680149973
125,1141011400,서울특별시 서대문구 신촌동,,,,,,
126,1141011700,서울특별시 서대문구 연희동,-5.343628379166554,-12.034942776550958,23.328572676898126,-4.431282802112186,44.838468485964164,-8.023673853071077
127,1141010800,서울특별시 서대문구 영천동,,,91.41466112045072,-11.790101228254612,-10.673000485172624,
128,1141010700,서울특별시 서대문구 옥천동,-4.163654184970964,-0.03600061002608485,63.15964392499195,27.794095666470852,,
129,1141011600,서울특별시 서대문구 창천동,14.692129298049352,-13.286798481359881,25.94593830381892,4.150802019730043,7.089380815923454,14.149825380690224
130,1141010600,서울특별시 서대문구 천연동,,,,,,-18.2245388764922
131,1141010100,서울특별시 서대문구 충정로2가,292.3354374781612,-83.61404295856505,45.41963425344821,48.54141574471772,40.101090958346425,
132,1141010200,서울특별시 서대문구 충정로3가,237.57330918911765,,,-12.915478193149406,23.920837806353095,
133,1141010300,서울특별시 서대문구 합동,,,,,,
134,1141010900,서울특별시 서대문구 현저동,,,-2.9411737820066897,74.94579836048281,,
135,1141011800,서울특별시 서대문구 홍은동,65.79058186336299,-23.469385714285714,8.200583781317766,12.659122981957953,4.965712597743329,-38.060816565550816
136,1141011100,서울특별시 서대문구 홍제동,-29.183987546655818,-0.9351464729098494,6.750756701971217,62.44199569145122,-14.900550079850301,51.40444593481197
137,1165010900,서울특별시 서초구 내곡동,,,,21.986510150661445,,
138,1165010700,서울특별시 서초구 반포동,-26.031885493243273,51.19930827271412,3.8838676864812007,28.50314329780716,-5.311825689207286,2.9220199910666493
139,1165010100,서울특별시 서초구 방배동,-2.8390331092061607,-3.55323919659978,13.135990043013445,26.50600016289136,10.219915676745154,20.0297327754342
140,1165010800,서울특별시 서초구 서초동,-18.65612280331208,36.26605664472677,-14.28626793655715,40.82329181078983,-13.079443530861647,7.781780884495048
141,1165011100,서울특별시 서초구 신원동,,,,72.86285071623061,-59.113398131613444,
142,1165010200,서울특별시 서초구 양재동,-4.91500221200758,-7.700645849808908,29.860065022102752,-3.1518994006670553,18.69084153357867,5.257459294809274
143,1165011000,서울특별시 서초구 염곡동,,-28.62121351827215,-56.03201532424697,218.02689538375657,-50.89865569251253,
144,1165010300,서울특별시 서초구 우면동,7.124036774930862,118.77919655156639,-35.784457516332274,46.23852020164102,29.151407403650346,90.4214446077717
145,1165010400,서울특별시 서초구 원지동,,,,,,
146,1165010600,서울특별시 서초구 잠원동,6.386679306641183,19.797027467583,-8.007709642667152,56.33162076240403,-18.411291304465013,10.850682578305127
147,1120010900,서울특별시 성동구 금호동1가,,,,,53.07844220722246,-0.22394881170018283
148,1120011000,서울특별시 성동구 금호동2가,,,-14.834797017845334,,,-44.86348058532172
149,1120011100,서울특별시 성동구 금호동3가,,79.98318966164192,-38.392148141970935,56.82319800088285,49.16267245672263,-11.798139301627307
150,1120011200,서울특별시 성동구 금호동4가,-43.09070173228211,42.19608587307917,54.66551609683078,-28.501350982252795,46.022279023823245,
151,1120010400,서울특별시 성동구 도선동,1.1637914267932161,-38.01599718026667,112.07414255993544,-0.7963558250430385,-13.03544981377929,
152,1120010500,서울특별시 성동구 마장동,12.954916039489508,-13.934395120318378,24.825895038110186,-19.467949617568266,33.39669787585424,-5.652513137956604
153,1120010600,서울특별시 성동구 사근동,23.33316489196053,5.031269156129802,27.028590108253162,-25.153126975498374,-65.68421648572331,
154,1120010100,서울특별시 성동구 상왕십리동,,,,,,
155,1120011400,서울특별시 성동구 성수동1가,-1.0154545221927795,35.171555255770585,8.299079382329243,-2.06140287836259,1.6856065648902654,17.817005543762072
156,1120011500,서울특별시 성동구 성수동2가,-5.3256043343426605,-4.216114039427205,24.523902269795816,3.059205500197861,15.853657681050699,21.5303530682683
157,1120011800,서울특별시 성동구 송정동,-12.802591604263938,23.955225892340582,-23.063964558671344,62.03460774912644,17.315315791641968,
158,1120011300,서울특별시 성동구 옥수동,0.9503999881200001,98.32698287566242,-13.969310563156627,102.11320979497272,-13.356258143575108,
159,1120012200,서울특별시 성동구 용답동,,61.44192922440536,-25.00610027191497,27.90276587351482,5.662396409396893,23.57917757421751
160,1120010800,서울특별시 성동구 응봉동,,,,,,
161,1120010200,서울특별시 성동구 하왕십리동,18.453922951701024,2.7853900710867516,2.020955538443915,-25.490842355833845,71.0828477086222,1.8055446930574022
162,1120010700,서울특별시 성동구 행당동,58.29227586206896,41.001935311283624,0.32963263944035376,3.342738944300756,34.816288700962886,-22.578166044403574
163,1120010300,서울특별시 성동구 홍익동,-4.7756561264430015,16.262208500237975,21.612630492048012,4.357505674673756,26.76057908252062,10.875698347224542
164,1129013400,서울특별시 성북구 길음동,-48.30095707523927,22.68112187017822,1.230604044622818,-8.218751956609298,49.8273609122298,66.1667579838857
165,1129010300,서울특별시 성북구 돈암동,30.233971227225744,,,,,
166,1129011600,서울특별시 성북구 동선동1가,-59.58024345518696,179.5376664095005,-44.079790189128666,-27.036056325769014,31.265546379819554,-1.978660653556534
167,1129011700,서울특별시 성북구 동선동2가,-7.266723472489703,-3.875741129483987,,,49.844911605750205,
168,1129011800,서울특별시 성북구 동선동3가,,-22.56674688814111,-13.318896086835434,20.02507434793414,8.534447515985377,56.337904046995654
169,1129011900,서울특별시 성북구 동선동4가,60.53733798041905,-36.43663536716572,81.80013888446899,30.63253824564311,-31.548764596559163,-25.740537943739277
170,1129012000,서울특별시 성북구 동선동5가,50.083033521746216,-51.52898388633639,64.89085308045439,,,
171,1129010400,서울특별시 성북구 동소문동1가,-29.95327989763779,89.48092373759118,-42.48092966261401,5.838881010713029,45.42105270689176,
172,1129010500,서울특별시 성북구 동소문동2가,-38.000015623996376,23.01583246031665,-5.498765484084447,6.258926015547089,19.020585946593364,50.42098106394608
173,1129010600,서울특별시 성북구 동소문동3가,,-34.47537030286903,149.39817709350032,-62.11437576585565,,
174,1129010700,서울특별시 성북구 동소문동4가,,,5.145426920324069,26.14552090061951,-6.523096679653444,31.50615001040984
175,1129010800,서울특별시 성북구 동소문동5가,9.96232982125751,-4.3908972397534,105.68869319061464,-51.887446328077075,17.079252404130408,9.575468692492265
176,1129010900,서울특별시 성북구 동소문동6가,,,-8.225959940534747,-24.9128120076775,-41.19966460864215,
177,1129011000,서울특별시 성북구 동소문동7가,,,,,,
178,1129013000,서울특별시 성북구 보문동1가,,-18.570238044868795,-12.165812162411465,132.19775503153792,-48.17183640053701,111.26921200654877
179,1129013100,서울특별시 성북구 보문동2가,94.73681910581621,-42.29467396714784,-11.5518880575663,54.155987110723025,,
180,1129013200,서울특별시 성북구 보문동3가,,,,,,
181,1129012600,서울특별시 성북구 보문동4가,,,,,22.47778443944769,
182,1129012700,서울특별시 성북구 보문동5가,,,-10.598196278345888,42.289095987006,-0.5906744165388836,
183,1129012800,서울특별시 성북구 보문동6가,,,54.299971370255825,-19.165004530735267,,
184,1129012900,서울특별시 성북구 보문동7가,4.4951772834459005,-3.9374763822319068,23.760367278157076,-16.779636579707358,28.382532985852254,24.070183129451774
185,1129011100,서울특별시 성북구 삼선동1가,-52.98864327610517,,,,44.87753001736101,5.873544515182149
186,1129011200,서울특별시 성북구 삼선동2가,,,-43.02409431074912,-5.4592816614434385,66.18947467710582,
187,1129011300,서울특별시 성북구 삼선동3가,,,,,,
188,1129011400,서울특별시 성북구 삼선동4가,,13.186798359619358,11.451285121901126,13.901318911325756,-3.4014310797658234,
189,1129011500,서울특별시 성북구 삼선동5가,-3.8272512044013207,10.078088564285887,11.413356988286598,-8.500597946347723,34.473123178037156,
190,1129013700,서울특별시 성북구 상월곡동,20.04263567682799,29.582584781703904,-45.228765794340966,36.522615739557764,15.57289834663285,-14.0593733347447
191,1129013900,서울특별시 성북구 석관동,-28.031348085987762,10.496551385186567,1.2731615246438295,-1.3993198880544089,9.275594507007902,-13.039925718970999
192,1129010100,서울특별시 성북구 성북동,20.393373333333333,-9.222888568728534,-4.408347629698799,-0.44906553375444874,13.59404302148305,-34.982345355676244
193,1129010200,서울특별시 성북구 성북동1가,,,,,,
194,1129012100,서울특별시 성북구 안암동1가,-15.435561608405921,,,,27.043205236141755,
195,1129012200,서울특별시 성북구 안암동2가,2.5244202344322417,-0.08111494847841508,-13.100367482825371,31.93348632392712,2.0871909299472216,
196,1129012300,서울특별시 성북구 안암동3가,,,,21.97989803125148,,
197,1129012400,서울특별시 성북구 안암동4가,-20.245417686237978,43.39358590264055,,,-30.994846913842142,
198,1129012500,서울특별시 성북구 안암동5가,21.71398628280371,16.023071473065055,52.87532786885246,-50.829514460245385,-4.244045482321711,-1.0096935868184347
199,1129013800,서울특별시 성북구 장위동,1.5693453609960082,7.05953069063382,11.352663660438232,7.684987846776033,10.114244605495044,11.440790205001882
200,1129013300,서울특별시 성북구 정릉동,-53.89715029742711,42.92429243894692,1.9848566144198214,32.01251301127285,-2.4485125896586983,-17.751756811521485
201,1129013500,서울특별시 성북구 종암동,5.350550948568895,-11.999837357635611,1.9230847633142125,-23.255813333333332,43.69811116203547,-28.924847745059967
202,1129013600,서울특별시 성북구 하월곡동,89.02037299762578,-42.77354504144284,9.899013927605655,30.363922107137817,15.653190313063806,-26.16651950830789
203,1171010700,서울특별시 송파구 가락동,-11.839401530167892,2.0873508400532517,1.3332455585319,5.965045113256357,11.966665255261454,19.956412253809496
204,1171011300,서울특별시 송파구 거여동,2.039220975785601,25.03809148249301,-32.69208747782742,-1.2998748203826778,19.197745989511535,140.1757574640567
