2007~2008,2008~2009,2009~2010,2010~2011,2011~2012,2012~2013,2013~2014,2014~2015,2015~2016,2016~2017,2017~2018
휘경동 (nan),휘경동 (nan),휘경동 (nan),휘경동 (nan),휘경동 (nan),휘경동 (nan),휘경동 (nan),휘경동 (nan),휘경동 (nan),휘경동 (nan),휘경동 (nan)
노량진동 (nan),노량진동 (nan),노량진동 (nan),노량진동 (nan),노량진동 (nan),노량진동 (nan),노량진동 (nan),노량진동 (nan),노량진동 (nan),노량진동 (nan),노량진동 (nan)
상도동 (nan),상도동 (nan),상도동 (nan),상도동 (nan),상도동 (nan),상도동 (nan),상도동 (nan),상도동 (nan),상도동 (nan),상도동 (nan),상도동 (nan)
사당동 (nan),사당동 (nan),사당동 (nan),사당동 (nan),사당동 (nan),사당동 (nan),사당동 (nan),사당동 (nan),사당동 (nan),사당동 (nan),사당동 (nan)
흑석동 (nan),흑석동 (nan),흑석동 (nan),흑석동 (nan),흑석동 (nan),흑석동 (nan),흑석동 (nan),흑석동 (nan),흑석동 (nan),흑석동 (nan),흑석동 (nan)
대방동 (nan),대방동 (nan),대방동 (nan),대방동 (nan),대방동 (nan),대방동 (nan),대방동 (nan),대방동 (nan),대방동 (nan),대방동 (nan),대방동 (nan)
본동 (nan),본동 (nan),본동 (nan),본동 (nan),본동 (nan),본동 (nan),본동 (nan),본동 (nan),본동 (nan),본동 (nan),본동 (nan)
상도1동 (nan),상도1동 (nan),상도1동 (nan),상도1동 (nan),상도1동 (nan),상도1동 (nan),상도1동 (nan),상도1동 (nan),상도1동 (nan),상도1동 (nan),상도1동 (nan)
동작동 (nan),동작동 (nan),동작동 (nan),동작동 (nan),동작동 (nan),동작동 (nan),동작동 (nan),동작동 (nan),동작동 (nan),동작동 (nan),동작동 (nan)
상암동 (nan),상암동 (nan),상암동 (nan),상암동 (nan),상암동 (nan),상암동 (nan),상암동 (nan),상암동 (nan),상암동 (nan),상암동 (nan),상암동 (nan)
연남동 (nan),연남동 (nan),연남동 (nan),연남동 (nan),연남동 (nan),연남동 (nan),연남동 (nan),연남동 (nan),연남동 (nan),연남동 (nan),연남동 (nan)
염리동 (nan),염리동 (nan),염리동 (nan),염리동 (nan),염리동 (nan),염리동 (nan),염리동 (nan),염리동 (nan),염리동 (nan),염리동 (nan),염리동 (nan)
공덕동 (nan),공덕동 (nan),공덕동 (nan),공덕동 (nan),공덕동 (nan),공덕동 (nan),공덕동 (nan),공덕동 (nan),공덕동 (nan),공덕동 (nan),공덕동 (nan)
성산동 (nan),성산동 (nan),성산동 (nan),성산동 (nan),성산동 (nan),성산동 (nan),성산동 (nan),성산동 (nan),성산동 (nan),성산동 (nan),성산동 (nan)
도화동 (nan),도화동 (nan),도화동 (nan),도화동 (nan),도화동 (nan),도화동 (nan),도화동 (nan),도화동 (nan),도화동 (nan),도화동 (nan),도화동 (nan)
망원동 (nan),망원동 (nan),망원동 (nan),망원동 (nan),망원동 (nan),망원동 (nan),망원동 (nan),망원동 (nan),망원동 (nan),망원동 (nan),망원동 (nan)
창전동 (nan),창전동 (nan),창전동 (nan),창전동 (nan),창전동 (nan),창전동 (nan),창전동 (nan),창전동 (nan),창전동 (nan),창전동 (nan),창전동 (nan)
대흥동 (nan),대흥동 (nan),대흥동 (nan),대흥동 (nan),대흥동 (nan),대흥동 (nan),대흥동 (nan),대흥동 (nan),대흥동 (nan),대흥동 (nan),대흥동 (nan)
마포동 (nan),마포동 (nan),마포동 (nan),마포동 (nan),마포동 (nan),마포동 (nan),마포동 (nan),마포동 (nan),마포동 (nan),마포동 (nan),마포동 (nan)
동교동 (nan),동교동 (nan),동교동 (nan),동교동 (nan),동교동 (nan),동교동 (nan),동교동 (nan),동교동 (nan),동교동 (nan),동교동 (nan),동교동 (nan)
용강동 (nan),용강동 (nan),용강동 (nan),용강동 (nan),용강동 (nan),용강동 (nan),용강동 (nan),용강동 (nan),용강동 (nan),용강동 (nan),용강동 (nan)
합정동 (nan),합정동 (nan),합정동 (nan),합정동 (nan),합정동 (nan),합정동 (nan),합정동 (nan),합정동 (nan),합정동 (nan),합정동 (nan),합정동 (nan)
상수동 (nan),상수동 (nan),상수동 (nan),상수동 (nan),상수동 (nan),상수동 (nan),상수동 (nan),상수동 (nan),상수동 (nan),상수동 (nan),상수동 (nan)
신수동 (nan),신수동 (nan),신수동 (nan),신수동 (nan),신수동 (nan),신수동 (nan),신수동 (nan),신수동 (nan),신수동 (nan),신수동 (nan),신수동 (nan)
노고산동 (nan),노고산동 (nan),노고산동 (nan),노고산동 (nan),노고산동 (nan),노고산동 (nan),노고산동 (nan),노고산동 (nan),노고산동 (nan),노고산동 (nan),노고산동 (nan)
아현동 (nan),아현동 (nan),아현동 (nan),아현동 (nan),아현동 (nan),아현동 (nan),아현동 (nan),아현동 (nan),아현동 (nan),아현동 (nan),아현동 (nan)
신공덕동 (nan),신공덕동 (nan),신공덕동 (nan),신공덕동 (nan),신공덕동 (nan),신공덕동 (nan),신공덕동 (nan),신공덕동 (nan),신공덕동 (nan),신공덕동 (nan),신공덕동 (nan)
중동 (nan),중동 (nan),중동 (nan),중동 (nan),중동 (nan),중동 (nan),중동 (nan),중동 (nan),중동 (nan),중동 (nan),중동 (nan)
현석동 (nan),현석동 (nan),현석동 (nan),현석동 (nan),현석동 (nan),현석동 (nan),현석동 (nan),현석동 (nan),현석동 (nan),현석동 (nan),현석동 (nan)
구수동 (nan),구수동 (nan),구수동 (nan),구수동 (nan),구수동 (nan),구수동 (nan),구수동 (nan),구수동 (nan),구수동 (nan),구수동 (nan),구수동 (nan)
토정동 (nan),토정동 (nan),토정동 (nan),토정동 (nan),토정동 (nan),토정동 (nan),토정동 (nan),토정동 (nan),토정동 (nan),토정동 (nan),토정동 (nan)
당인동 (nan),당인동 (nan),당인동 (nan),당인동 (nan),당인동 (nan),당인동 (nan),당인동 (nan),당인동 (nan),당인동 (nan),당인동 (nan),당인동 (nan)
방배동 (nan),방배동 (nan),방배동 (nan),방배동 (nan),방배동 (nan),방배동 (nan),방배동 (nan),방배동 (nan),방배동 (nan),방배동 (nan),방배동 (nan)
서초동 (nan),서초동 (nan),서초동 (nan),서초동 (nan),서초동 (nan),서초동 (nan),서초동 (nan),서초동 (nan),서초동 (nan),서초동 (nan),서초동 (nan)
반포동 (nan),반포동 (nan),반포동 (nan),반포동 (nan),반포동 (nan),반포동 (nan),반포동 (nan),반포동 (nan),반포동 (nan),반포동 (nan),반포동 (nan)
양재동 (nan),양재동 (nan),양재동 (nan),양재동 (nan),양재동 (nan),양재동 (nan),양재동 (nan),양재동 (nan),양재동 (nan),양재동 (nan),양재동 (nan)
잠원동 (nan),잠원동 (nan),잠원동 (nan),잠원동 (nan),잠원동 (nan),잠원동 (nan),잠원동 (nan),잠원동 (nan),잠원동 (nan),잠원동 (nan),잠원동 (nan)
우면동 (nan),우면동 (nan),우면동 (nan),우면동 (nan),우면동 (nan),우면동 (nan),우면동 (nan),우면동 (nan),우면동 (nan),우면동 (nan),우면동 (nan)
신원동 (nan),신원동 (nan),신원동 (nan),신원동 (nan),신원동 (nan),신원동 (nan),신원동 (nan),신원동 (nan),신원동 (nan),신원동 (nan),신원동 (nan)
염곡동 (nan),염곡동 (nan),염곡동 (nan),염곡동 (nan),염곡동 (nan),염곡동 (nan),염곡동 (nan),염곡동 (nan),염곡동 (nan),염곡동 (nan),염곡동 (nan)
원지동 (nan),원지동 (nan),원지동 (nan),원지동 (nan),원지동 (nan),원지동 (nan),원지동 (nan),원지동 (nan),원지동 (nan),원지동 (nan),원지동 (nan)
내곡동 (nan),내곡동 (nan),내곡동 (nan),내곡동 (nan),내곡동 (nan),내곡동 (nan),내곡동 (nan),내곡동 (nan),내곡동 (nan),내곡동 (nan),내곡동 (nan)
연희동 (nan),연희동 (nan),연희동 (nan),연희동 (nan),연희동 (nan),연희동 (nan),연희동 (nan),연희동 (nan),연희동 (nan),연희동 (nan),연희동 (nan)
홍제동 (nan),홍제동 (nan),홍제동 (nan),홍제동 (nan),홍제동 (nan),홍제동 (nan),홍제동 (nan),홍제동 (nan),홍제동 (nan),홍제동 (nan),홍제동 (nan)
창천동 (nan),창천동 (nan),창천동 (nan),창천동 (nan),창천동 (nan),창천동 (nan),창천동 (nan),창천동 (nan),창천동 (nan),창천동 (nan),창천동 (nan)
충정로3가 (nan),충정로3가 (nan),충정로3가 (nan),충정로3가 (nan),충정로3가 (nan),충정로3가 (nan),충정로3가 (nan),충정로3가 (nan),충정로3가 (nan),충정로3가 (nan),충정로3가 (nan)
북가좌동 (nan),북가좌동 (nan),북가좌동 (nan),북가좌동 (nan),북가좌동 (nan),북가좌동 (nan),북가좌동 (nan),북가좌동 (nan),북가좌동 (nan),북가좌동 (nan),북가좌동 (nan)
대현동 (nan),대현동 (nan),대현동 (nan),대현동 (nan),대현동 (nan),대현동 (nan),대현동 (nan),대현동 (nan),대현동 (nan),대현동 (nan),대현동 (nan)
남가좌동 (nan),남가좌동 (nan),남가좌동 (nan),남가좌동 (nan),남가좌동 (nan),남가좌동 (nan),남가좌동 (nan),남가좌동 (nan),남가좌동 (nan),남가좌동 (nan),남가좌동 (nan)
충정로2가 (nan),충정로2가 (nan),충정로2가 (nan),충정로2가 (nan),충정로2가 (nan),충정로2가 (nan),충정로2가 (nan),충정로2가 (nan),충정로2가 (nan),충정로2가 (nan),충정로2가 (nan)
홍은동 (nan),홍은동 (nan),홍은동 (nan),홍은동 (nan),홍은동 (nan),홍은동 (nan),홍은동 (nan),홍은동 (nan),홍은동 (nan),홍은동 (nan),홍은동 (nan)
신촌동 (nan),신촌동 (nan),신촌동 (nan),신촌동 (nan),신촌동 (nan),신촌동 (nan),신촌동 (nan),신촌동 (nan),신촌동 (nan),신촌동 (nan),신촌동 (nan)
북아현동 (nan),북아현동 (nan),북아현동 (nan),북아현동 (nan),북아현동 (nan),북아현동 (nan),북아현동 (nan),북아현동 (nan),북아현동 (nan),북아현동 (nan),북아현동 (nan)
미근동 (nan),미근동 (nan),미근동 (nan),미근동 (nan),미근동 (nan),미근동 (nan),미근동 (nan),미근동 (nan),미근동 (nan),미근동 (nan),미근동 (nan)
냉천동 (nan),냉천동 (nan),냉천동 (nan),냉천동 (nan),냉천동 (nan),냉천동 (nan),냉천동 (nan),냉천동 (nan),냉천동 (nan),냉천동 (nan),냉천동 (nan)
대신동 (nan),대신동 (nan),대신동 (nan),대신동 (nan),대신동 (nan),대신동 (nan),대신동 (nan),대신동 (nan),대신동 (nan),대신동 (nan),대신동 (nan)
합동 (nan),합동 (nan),합동 (nan),합동 (nan),합동 (nan),합동 (nan),합동 (nan),합동 (nan),합동 (nan),합동 (nan),합동 (nan)
영천동 (nan),영천동 (nan),영천동 (nan),영천동 (nan),영천동 (nan),영천동 (nan),영천동 (nan),영천동 (nan),영천동 (nan),영천동 (nan),영천동 (nan)
옥천동 (nan),옥천동 (nan),옥천동 (nan),옥천동 (nan),옥천동 (nan),옥천동 (nan),옥천동 (nan),옥천동 (nan),옥천동 (nan),옥천동 (nan),옥천동 (nan)
현저동 (nan),현저동 (nan),현저동 (nan),현저동 (nan),현저동 (nan),현저동 (nan),현저동 (nan),현저동 (nan),현저동 (nan),현저동 (nan),현저동 (nan)
천연동 (nan),천연동 (nan),천연동 (nan),천연동 (nan),천연동 (nan),천연동 (nan),천연동 (nan),천연동 (nan),천연동 (nan),천연동 (nan),천연동 (nan)
봉원동 (nan),봉원동 (nan),봉원동 (nan),봉원동 (nan),봉원동 (nan),봉원동 (nan),봉원동 (nan),봉원동 (nan),봉원동 (nan),봉원동 (nan),봉원동 (nan)
길음동 (nan),길음동 (nan),길음동 (nan),길음동 (nan),길음동 (nan),길음동 (nan),길음동 (nan),길음동 (nan),길음동 (nan),길음동 (nan),길음동 (nan)
삼선동1가 (nan),삼선동1가 (nan),삼선동1가 (nan),삼선동1가 (nan),삼선동1가 (nan),삼선동1가 (nan),삼선동1가 (nan),삼선동1가 (nan),삼선동1가 (nan),삼선동1가 (nan),삼선동1가 (nan)
동소문동3가 (nan),동소문동3가 (nan),동소문동3가 (nan),동소문동3가 (nan),동소문동3가 (nan),동소문동3가 (nan),동소문동3가 (nan),동소문동3가 (nan),동소문동3가 (nan),동소문동3가 (nan),동소문동3가 (nan)
삼선동4가 (nan),삼선동4가 (nan),삼선동4가 (nan),삼선동4가 (nan),삼선동4가 (nan),삼선동4가 (nan),삼선동4가 (nan),삼선동4가 (nan),삼선동4가 (nan),삼선동4가 (nan),삼선동4가 (nan)
장위동 (nan),장위동 (nan),장위동 (nan),장위동 (nan),장위동 (nan),장위동 (nan),장위동 (nan),장위동 (nan),장위동 (nan),장위동 (nan),장위동 (nan)
종암동 (nan),종암동 (nan),종암동 (nan),종암동 (nan),종암동 (nan),종암동 (nan),종암동 (nan),종암동 (nan),종암동 (nan),종암동 (nan),종암동 (nan)
동선동3가 (nan),동선동3가 (nan),동선동3가 (nan),동선동3가 (nan),동선동3가 (nan),동선동3가 (nan),동선동3가 (nan),동선동3가 (nan),동선동3가 (nan),동선동3가 (nan),동선동3가 (nan)
동소문동2가 (nan),동소문동2가 (nan),동소문동2가 (nan),동소문동2가 (nan),동소문동2가 (nan),동소문동2가 (nan),동소문동2가 (nan),동소문동2가 (nan),동소문동2가 (nan),동소문동2가 (nan),동소문동2가 (nan)
동선동1가 (nan),동선동1가 (nan),동선동1가 (nan),동선동1가 (nan),동선동1가 (nan),동선동1가 (nan),동선동1가 (nan),동선동1가 (nan),동선동1가 (nan),동선동1가 (nan),동선동1가 (nan)
정릉동 (nan),정릉동 (nan),정릉동 (nan),정릉동 (nan),정릉동 (nan),정릉동 (nan),정릉동 (nan),정릉동 (nan),정릉동 (nan),정릉동 (nan),정릉동 (nan)
석관동 (nan),석관동 (nan),석관동 (nan),석관동 (nan),석관동 (nan),석관동 (nan),석관동 (nan),석관동 (nan),석관동 (nan),석관동 (nan),석관동 (nan)
삼선동2가 (nan),삼선동2가 (nan),삼선동2가 (nan),삼선동2가 (nan),삼선동2가 (nan),삼선동2가 (nan),삼선동2가 (nan),삼선동2가 (nan),삼선동2가 (nan),삼선동2가 (nan),삼선동2가 (nan)
안암동5가 (nan),안암동5가 (nan),안암동5가 (nan),안암동5가 (nan),안암동5가 (nan),안암동5가 (nan),안암동5가 (nan),안암동5가 (nan),안암동5가 (nan),안암동5가 (nan),안암동5가 (nan)
성북동1가 (nan),성북동1가 (nan),성북동1가 (nan),성북동1가 (nan),성북동1가 (nan),성북동1가 (nan),성북동1가 (nan),성북동1가 (nan),성북동1가 (nan),성북동1가 (nan),성북동1가 (nan)
보문동4가 (nan),보문동4가 (nan),보문동4가 (nan),보문동4가 (nan),보문동4가 (nan),보문동4가 (nan),보문동4가 (nan),보문동4가 (nan),보문동4가 (nan),보문동4가 (nan),보문동4가 (nan)
삼선동5가 (nan),삼선동5가 (nan),삼선동5가 (nan),삼선동5가 (nan),삼선동5가 (nan),삼선동5가 (nan),삼선동5가 (nan),삼선동5가 (nan),삼선동5가 (nan),삼선동5가 (nan),삼선동5가 (nan)
하월곡동 (nan),하월곡동 (nan),하월곡동 (nan),하월곡동 (nan),하월곡동 (nan),하월곡동 (nan),하월곡동 (nan),하월곡동 (nan),하월곡동 (nan),하월곡동 (nan),하월곡동 (nan)
보문동2가 (nan),보문동2가 (nan),보문동2가 (nan),보문동2가 (nan),보문동2가 (nan),보문동2가 (nan),보문동2가 (nan),보문동2가 (nan),보문동2가 (nan),보문동2가 (nan),보문동2가 (nan)
돈암동 (nan),돈암동 (nan),돈암동 (nan),돈암동 (nan),돈암동 (nan),돈암동 (nan),돈암동 (nan),돈암동 (nan),돈암동 (nan),돈암동 (nan),돈암동 (nan)
성북동 (nan),성북동 (nan),성북동 (nan),성북동 (nan),성북동 (nan),성북동 (nan),성북동 (nan),성북동 (nan),성북동 (nan),성북동 (nan),성북동 (nan)
동소문동5가 (nan),동소문동5가 (nan),동소문동5가 (nan),동소문동5가 (nan),동소문동5가 (nan),동소문동5가 (nan),동소문동5가 (nan),동소문동5가 (nan),동소문동5가 (nan),동소문동5가 (nan),동소문동5가 (nan)
동소문동6가 (nan),동소문동6가 (nan),동소문동6가 (nan),동소문동6가 (nan),동소문동6가 (nan),동소문동6가 (nan),동소문동6가 (nan),동소문동6가 (nan),동소문동6가 (nan),동소문동6가 (nan),동소문동6가 (nan)
상월곡동 (nan),상월곡동 (nan),상월곡동 (nan),상월곡동 (nan),상월곡동 (nan),상월곡동 (nan),상월곡동 (nan),상월곡동 (nan),상월곡동 (nan),상월곡동 (nan),상월곡동 (nan)
보문동7가 (nan),보문동7가 (nan),보문동7가 (nan),보문동7가 (nan),보문동7가 (nan),보문동7가 (nan),보문동7가 (nan),보문동7가 (nan),보문동7가 (nan),보문동7가 (nan),보문동7가 (nan)
삼선동3가 (nan),삼선동3가 (nan),삼선동3가 (nan),삼선동3가 (nan),삼선동3가 (nan),삼선동3가 (nan),삼선동3가 (nan),삼선동3가 (nan),삼선동3가 (nan),삼선동3가 (nan),삼선동3가 (nan)
동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan)
동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan)
동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan)
보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan)
동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan)
안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan)
보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan)
동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan)
보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan)
안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan)
동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan)
안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan)
안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan)
보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan)
행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan)
성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan)
금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan)
하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan)
성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan)
용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan)
금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan)
금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan)
금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan)
마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan)
상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan)
옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan)
홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan)
송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan)
사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan)
응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan)
